rcp85 %ile	 0.28	 0.40	 1.61	 5.60	 13.52	 24.69	 40.99	 65.20	 89.53	 98.35	 99.36	 99.94
rcp45 %ile	 0.36	 0.65	 3.99	 15.17	 33.24	 53.30	 73.37	 90.03	 97.51	 99.37	 99.61	 99.96
rcp26 %ile	 0.75	 1.85	 9.24	 29.24	 53.05	 72.06	 85.80	 94.71	 98.09	 99.48	 99.64	 99.96

2010	-1	-0	1	3	4	4	5	6	8	9	10	11
2020	1	2	4	6	8	10	11	13	15	17	18	21
2030	2	4	7	11	13	15	17	20	23	27	29	32
2040	5	7	11	15	18	21	23	27	31	36	39	49
2050	8	10	15	20	24	27	30	35	41	49	54	80
2060	9	12	18	24	30	34	38	44	53	65	73	118
2070	9	12	20	28	35	40	46	54	66	84	95	164
2080	10	13	23	32	40	47	54	65	80	106	121	218
2090	9	13	25	36	45	54	63	76	96	129	151	278
2100	7	12	25	38	50	60	71	87	113	155	182	345

VACA KEY	[1701]	24.71	-81.11
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.26	 0.38	 1.40	 5.11	 12.91	 24.05	 40.50	 65.20	 89.73	 98.35	 99.36	 99.94
rcp45 %ile	 0.42	 0.83	 4.49	 15.89	 34.03	 53.63	 73.60	 90.00	 97.35	 99.36	 99.61	 99.96
rcp26 %ile	 0.65	 1.65	 8.99	 29.00	 52.88	 72.30	 86.02	 94.75	 98.08	 99.48	 99.64	 99.96

2010	1	1	2	4	5	5	6	7	8	9	10	11
2020	3	4	6	8	10	11	12	14	16	18	19	22
2030	5	6	10	13	15	17	19	22	25	28	30	33
2040	9	11	15	19	22	24	26	30	34	39	42	53
2050	12	15	19	24	28	31	34	39	45	53	58	85
2060	15	17	23	29	34	38	43	49	57	70	78	124
2070	16	19	27	34	41	46	52	60	71	90	102	172
2080	17	21	30	39	47	53	61	71	87	112	130	226
2090	18	22	32	43	53	61	70	83	104	137	160	288
2100	17	22	34	47	58	68	80	96	122	164	193	358

SABINE PASS NORTH	[1835]	29.73	-93.87
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.30	 0.43	 1.81	 6.37	 14.52	 25.80	 41.71	 65.51	 89.43	 98.31	 99.35	 99.94
rcp45 %ile	 0.27	 0.50	 3.63	 14.55	 32.94	 53.02	 73.30	 90.03	 97.54	 99.40	 99.61	 99.96
rcp26 %ile	 0.78	 1.90	 9.37	 29.10	 52.35	 71.20	 85.13	 94.40	 98.11	 99.47	 99.64	 99.96

2010	2	3	4	6	7	8	9	10	11	13	13	15
2020	7	8	11	13	15	16	18	19	22	24	25	28
2030	12	13	17	21	23	25	27	30	34	38	39	43
2040	18	20	25	29	32	35	37	41	45	50	53	63
2050	24	27	32	37	41	44	48	52	58	66	71	97
2060	29	32	38	45	50	54	59	65	74	86	93	138
2070	33	36	44	52	59	64	70	78	90	108	119	188
2080	37	40	50	60	68	74	82	92	108	133	148	244
2090	40	44	55	67	76	85	94	107	128	160	181	308
2100	39	45	58	72	84	94	106	122	148	189	216	379

CORPUS CHRISTI	[1903]	27.58	-97.22
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.25	 0.38	 1.57	 5.67	 13.57	 24.80	 41.02	 65.30	 89.43	 98.33	 99.35	 99.94
rcp45 %ile	 0.28	 0.51	 3.75	 14.84	 33.43	 53.65	 73.88	 90.18	 97.52	 99.39	 99.61	 99.96
rcp26 %ile	 0.85	 1.97	 9.57	 29.50	 52.87	 71.54	 85.23	 94.53	 98.12	 99.46	 99.63	 99.96

2010	2	2	4	5	6	7	8	9	10	12	12	14
2020	6	7	10	12	14	15	16	18	20	23	24	26
2030	10	12	15	19	21	23	25	28	31	35	37	40
2040	16	18	22	26	29	32	34	38	42	47	50	60
2050	22	24	29	34	38	41	44	48	54	63	68	94
2060	25	28	35	41	46	50	55	61	69	82	89	135
2070	29	32	40	48	54	60	66	74	85	104	115	184
2080	32	36	45	55	63	69	77	87	103	128	143	240
2090	34	38	50	61	71	79	88	101	122	154	176	303
2100	33	39	52	66	78	88	100	116	142	183	210	373

Atlantic US

NEW YORK	[12]	40.70	-74.01
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.37	 0.50	 2.29	 7.30	 15.22	 26.30	 42.19	 65.40	 88.89	 98.15	 99.33	 99.94
rcp45 %ile	 0.42	 0.82	 4.21	 14.81	 31.87	 51.36	 71.11	 89.10	 97.65	 99.42	 99.63	 99.96
rcp26 %ile	 0.55	 1.52	 8.39	 27.81	 52.74	 72.30	 86.81	 95.52	 98.60	 99.55	 99.69	 99.96

2010	-1	-0	2	4	6	7	8	9	11	13	15	17
2020	-2	-0	5	9	11	13	15	18	22	27	29	34
2030	1	3	9	14	18	20	23	27	32	39	41	47
2040	4	7	14	20	24	28	32	36	43	51	54	61
2050	6	10	18	25	31	36	41	47	56	66	71	87
2060	6	11	21	31	39	45	51	59	70	84	93	126
2070	8	13	25	36	45	53	61	71	86	105	117	174
2080	8	14	28	41	52	61	70	83	102	127	144	229
2090	7	13	29	45	58	69	80	97	120	153	175	291
2100	8	15	32	49	63	76	90	109	138	180	206	359

FERNANDINA BEACH	[112]	30.67	-81.47
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.28	 0.40	 1.54	 5.68	 13.82	 24.82	 41.49	 65.53	 89.69	 98.35	 99.39	 99.94
rcp45 %ile	 0.36	 0.60	 3.95	 14.84	 32.78	 53.20	 72.76	 89.79	 97.40	 99.33	 99.60	 99.96
rcp26 %ile	 0.75	 1.80	 9.37	 29.50	 53.22	 72.00	 85.91	 94.70	 98.05	 99.45	 99.64	 99.96

2010	-1	0	2	3	4	5	6	7	9	10	11	13
2020	1	2	5	8	9	11	12	14	16	19	20	23
2030	3	5	9	12	15	17	19	22	25	29	31	35
2040	7	9	13	17	21	23	26	29	34	39	42	50
2050	10	13	17	23	27	30	33	38	44	53	58	82
2060	11	14	21	28	33	37	42	48	57	69	77	120
2070	12	15	24	32	39	45	51	59	70	88	100	166
2080	13	17	27	37	45	52	59	69	85	110	126	219
2090	14	18	29	41	50	59	68	81	101	134	155	280
2100	12	17	31	44	56	66	77	93	118	160	188	348

PHILADELPHIA	[135]	39.93	-75.14
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.37	 0.50	 2.37	 7.67	 15.99	 27.20	 43.32	 66.10	 89.13	 98.17	 99.35	 99.94
rcp45 %ile	 0.41	 0.82	 4.28	 14.96	 32.05	 51.60	 70.98	 88.72	 97.59	 99.41	 99.63	 99.96
rcp26 %ile	 0.56	 1.51	 8.27	 27.40	 51.83	 71.23	 85.88	 95.20	 98.45	 99.53	 99.68	 99.96

2010	0	1	3	4	5	6	7	8	10	12	12	15
2020	1	2	6	9	11	13	15	17	20	24	25	28
2030	2	4	9	14	17	20	23	26	31	36	38	43
2040	5	8	14	20	24	28	31	36	42	49	52	59
2050	6	10	17	25	31	36	40	46	55	65	70	85
2060	5	10	20	30	38	44	50	58	69	83	91	125
2070	6	12	24	35	44	52	60	70	85	103	115	173
2080	8	14	27	40	51	60	69	82	100	125	141	228
2090	7	14	30	45	57	67	79	94	118	150	171	290
2100	7	14	32	49	63	75	88	107	136	177	203	358

BALTIMORE	[148]	39.27	-76.58
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.33	 0.46	 2.07	 6.80	 14.96	 26.09	 42.36	 65.75	 89.23	 98.19	 99.35	 99.94
rcp45 %ile	 0.40	 0.78	 4.10	 14.92	 32.20	 52.08	 71.54	 89.10	 97.56	 99.40	 99.63	 99.96
rcp26 %ile	 0.62	 1.65	 8.72	 28.30	 52.70	 71.90	 86.23	 95.13	 98.36	 99.52	 99.67	 99.96

2010	1	1	3	4	5	6	7	8	10	11	12	14
2020	3	4	7	10	12	13	15	17	19	22	24	27
2030	5	7	11	15	18	20	23	26	30	35	36	40
2040	8	10	16	21	25	28	31	35	41	48	50	58
2050	10	13	20	26	32	36	40	46	54	63	68	84
2060	10	14	23	32	39	45	50	57	68	81	88	125
2070	11	16	27	37	46	53	60	69	83	100	112	172
2080	13	18	30	43	52	61	69	81	98	122	137	226
2090	13	19	33	47	59	69	79	94	115	148	167	287
2100	13	20	36	51	65	76	89	106	134	174	201	355

ATLANTIC CITY	[180]	39.35	-74.42
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.37	 0.50	 2.30	 7.43	 15.62	 26.69	 42.69	 65.70	 89.02	 98.15	 99.35	 99.94
rcp45 %ile	 0.41	 0.79	 4.20	 14.82	 31.90	 51.50	 71.11	 88.93	 97.62	 99.42	 99.63	 99.96
rcp26 %ile	 0.58	 1.59	 8.36	 27.70	 52.30	 71.84	 86.35	 95.33	 98.50	 99.54	 99.69	 99.96

2010	1	2	4	5	6	7	8	9	11	13	13	15
2020	3	5	8	11	13	15	17	19	22	26	27	29
2030	6	8	13	17	20	23	26	29	34	39	40	45
2040	10	12	18	24	28	32	35	39	46	53	55	62
2050	11	15	23	30	36	41	45	51	60	70	75	90
2060	12	17	27	37	44	50	56	64	75	89	97	132
2070	14	20	32	43	52	59	67	77	92	111	123	182
2080	16	22	35	48	59	68	77	90	109	134	150	238
2090	16	23	38	54	66	77	88	104	128	161	182	302
2100	17	24	42	59	73	85	98	118	147	188	215	371

PORTLAND 	[183]	43.66	-70.25
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.34	 0.48	 2.17	 6.93	 14.90	 26.14	 42.07	 65.14	 88.94	 98.15	 99.34	 99.94
rcp45 %ile	 0.36	 0.62	 3.82	 14.46	 32.00	 51.90	 71.73	 89.50	 97.64	 99.47	 99.64	 99.96
rcp26 %ile	 0.65	 1.77	 8.88	 28.60	 52.90	 71.95	 86.35	 95.35	 98.52	 99.55	 99.69	 99.96

2010	-2	-1	1	3	4	5	6	7	9	11	12	14
2020	-2	0	3	7	9	11	13	15	18	22	23	27
2030	-1	1	6	11	14	17	19	23	28	33	35	39
2040	-2	2	8	14	19	23	27	32	38	46	49	55
2050	-1	3	11	19	25	30	35	41	50	61	66	80
2060	-2	3	13	23	31	38	44	52	63	77	85	118
2070	-2	3	15	27	37	44	52	62	77	96	107	165
2080	-3	3	17	31	42	51	60	73	92	116	133	218
2090	-5	1	17	34	47	57	69	85	108	141	162	278
2100	-6	1	18	36	50	63	77	96	125	166	193	345

LEWES	[224]	38.78	-75.12
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.32	 0.44	 1.98	 6.50	 14.55	 25.60	 41.90	 65.50	 89.19	 98.21	 99.35	 99.94
rcp45 %ile	 0.38	 0.73	 4.03	 14.70	 31.95	 51.98	 71.60	 89.24	 97.54	 99.40	 99.63	 99.96
rcp26 %ile	 0.65	 1.65	 8.87	 28.81	 53.35	 72.41	 86.64	 95.26	 98.40	 99.52	 99.67	 99.96

2010	1	2	3	5	6	7	8	9	10	12	13	15
2020	3	4	7	10	12	14	16	18	20	24	25	28
2030	6	8	12	16	19	21	24	27	31	36	38	42
2040	9	11	17	22	26	29	33	37	43	49	52	59
2050	11	15	21	28	34	38	42	48	56	65	70	88
2060	12	16	26	34	41	47	52	60	70	83	91	130
2070	14	19	30	40	48	55	62	72	86	104	116	177
2080	15	21	33	45	55	64	72	84	102	127	142	233
2090	16	21	36	50	62	72	83	98	120	153	173	295
2100	16	23	39	55	68	80	93	111	138	179	207	363

CHARLESTON I	[234]	32.78	-79.92
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.28	 0.40	 1.59	 5.71	 14.05	 25.12	 41.82	 65.89	 89.78	 98.35	 99.39	 99.94
rcp45 %ile	 0.34	 0.54	 3.80	 14.60	 32.54	 53.00	 72.58	 89.60	 97.30	 99.32	 99.60	 99.96
rcp26 %ile	 0.75	 1.88	 9.50	 29.61	 53.26	 71.89	 85.77	 94.56	 98.01	 99.44	 99.64	 99.96

2010	0	1	2	4	5	6	7	8	9	11	11	13
2020	3	4	6	9	11	12	14	15	18	21	21	24
2030	6	7	11	14	17	19	21	23	27	31	33	36
2040	10	12	16	20	23	26	29	32	36	42	45	53
2050	14	16	21	26	30	33	37	41	48	56	61	85
2060	15	18	25	32	37	41	46	52	61	72	80	124
2070	16	20	29	37	44	49	55	63	75	92	104	170
2080	19	22	32	42	50	57	64	74	89	114	131	224
2090	20	24	35	47	56	65	74	86	106	138	160	286
2100	18	24	37	51	62	72	83	99	124	166	194	354

BOSTON	[235]	42.35	-71.05
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.33	 0.47	 2.10	 6.87	 14.86	 26.00	 41.99	 65.30	 88.93	 98.15	 99.35	 99.94
rcp45 %ile	 0.37	 0.67	 3.91	 14.60	 32.02	 51.91	 71.79	 89.39	 97.63	 99.45	 99.64	 99.96
rcp26 %ile	 0.65	 1.75	 8.89	 28.59	 52.97	 72.05	 86.41	 95.38	 98.51	 99.54	 99.69	 99.96

2010	-1	0	2	4	5	6	7	8	10	12	13	15
2020	0	2	5	8	11	12	14	17	20	23	25	28
2030	2	4	9	13	16	19	22	25	30	35	37	41
2040	2	5	11	18	22	26	30	34	41	49	51	58
2050	3	7	15	23	29	34	39	45	54	64	69	84
2060	2	7	18	28	36	42	48	56	68	82	89	123
2070	4	9	21	33	42	50	57	68	82	101	113	171
2080	4	10	23	37	48	57	67	80	98	123	139	224
2090	2	9	25	41	54	65	76	92	115	148	168	286
2100	2	9	26	44	58	71	84	104	133	174	201	354

DAYTONA BEACH	[270]	29.23	-81.00
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.26	 0.39	 1.35	 5.12	 13.22	 24.30	 41.16	 65.57	 89.73	 98.35	 99.38	 99.94
rcp45 %ile	 0.39	 0.70	 4.19	 15.45	 33.29	 53.42	 72.94	 89.62	 97.32	 99.35	 99.61	 99.96
rcp26 %ile	 0.74	 1.81	 9.33	 29.40	 53.31	 72.21	 86.05	 94.80	 98.05	 99.47	 99.64	 99.96

2010	-1	-1	1	3	4	5	5	7	8	10	11	13
2020	-0	1	4	6	8	10	11	13	16	18	19	22
2030	1	3	7	10	13	15	17	20	24	28	30	34
2040	5	7	11	15	18	21	24	27	32	37	40	49
2050	8	10	15	20	24	27	31	35	42	50	55	79
2060	8	11	17	24	30	34	39	45	54	66	74	117
2070	8	12	20	28	35	41	47	55	67	85	96	163
2080	8	13	22	32	40	47	55	65	81	106	123	216
2090	8	13	24	36	46	54	63	76	96	129	151	276
2100	7	12	25	39	50	61	72	88	113	156	184	345

SEAVEY ISLAND	[288]	43.08	-70.74
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.33	 0.47	 2.12	 6.95	 14.96	 26.20	 42.19	 65.38	 89.01	 98.15	 99.35	 99.94
rcp45 %ile	 0.37	 0.66	 3.88	 14.53	 32.02	 51.85	 71.61	 89.30	 97.63	 99.46	 99.64	 99.96
rcp26 %ile	 0.65	 1.75	 8.87	 28.50	 52.88	 71.91	 86.33	 95.36	 98.50	 99.55	 99.69	 99.96

2010	-2	-1	1	3	4	5	6	7	9	11	12	14
2020	-2	-1	3	6	9	10	12	15	18	21	23	27
2030	-2	0	5	10	13	16	19	22	27	32	34	39
2040	-3	1	7	13	18	22	26	31	37	45	48	54
2050	-3	1	10	18	24	29	34	40	49	59	64	79
2060	-4	1	12	22	30	36	42	50	62	76	83	117
2070	-4	1	14	26	35	43	50	61	75	94	106	163
2080	-5	1	15	29	40	49	59	71	90	114	131	216
2090	-8	-1	15	31	44	55	67	83	106	139	160	276
2100	-9	-1	16	34	48	60	74	93	122	164	191	343

SEWELLS POINT	[299]	36.95	-76.33
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.34	 0.47	 2.03	 6.88	 15.02	 26.01	 42.38	 65.79	 89.23	 98.21	 99.35	 99.94
rcp45 %ile	 0.36	 0.66	 3.86	 14.56	 31.87	 51.90	 71.60	 89.20	 97.57	 99.40	 99.63	 99.96
rcp26 %ile	 0.65	 1.75	 8.96	 28.60	 52.94	 72.08	 86.20	 95.09	 98.31	 99.51	 99.66	 99.96

2010	2	2	4	5	7	7	8	9	11	13	13	15
2020	6	7	9	12	14	15	17	19	21	24	25	28
2030	9	11	15	18	21	23	26	29	33	37	39	43
2040	13	15	20	25	29	32	35	39	44	51	53	61
2050	16	19	26	32	37	41	45	50	58	67	72	91
2060	18	22	31	39	45	51	56	63	73	85	94	133
2070	20	25	35	45	53	60	67	76	89	106	118	181
2080	23	28	40	52	61	69	77	89	106	130	145	236
2090	24	30	44	57	68	78	88	103	124	157	177	299
2100	25	32	47	62	75	87	99	117	144	184	212	369

ANNAPOLIS	[311]	38.98	-76.48
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.33	 0.46	 2.09	 6.80	 15.04	 26.13	 42.44	 65.84	 89.23	 98.20	 99.35	 99.94
rcp45 %ile	 0.40	 0.80	 4.15	 15.04	 32.27	 52.17	 71.56	 89.00	 97.54	 99.40	 99.63	 99.96
rcp26 %ile	 0.60	 1.60	 8.65	 28.10	 52.53	 71.70	 86.16	 95.14	 98.36	 99.51	 99.67	 99.96

2010	1	2	3	5	6	7	7	9	10	12	12	14
2020	3	4	7	10	12	14	15	17	20	23	24	27
2030	5	7	11	16	19	21	23	26	31	35	37	41
2040	9	11	16	22	26	29	32	36	42	48	51	59
2050	11	14	21	28	33	37	41	47	55	64	69	86
2060	11	15	25	33	40	46	51	59	69	82	90	127
2070	12	17	28	39	47	54	61	71	84	102	114	174
2080	14	20	32	44	54	62	71	83	100	124	139	228
2090	15	21	35	49	61	71	81	96	118	150	170	290
2100	15	22	38	54	67	78	91	109	136	177	204	358

MAYPORT	[316]	30.39	-81.43
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.28	 0.40	 1.54	 5.59	 13.75	 24.78	 41.51	 65.59	 89.72	 98.35	 99.39	 99.94
rcp45 %ile	 0.35	 0.59	 3.90	 14.89	 32.79	 53.20	 72.79	 89.71	 97.39	 99.34	 99.60	 99.96
rcp26 %ile	 0.75	 1.83	 9.40	 29.60	 53.31	 72.00	 85.88	 94.70	 98.06	 99.46	 99.64	 99.96

2010	-1	0	2	3	4	5	6	7	9	10	11	13
2020	1	2	5	8	9	11	12	14	17	19	20	23
2030	4	5	9	12	15	17	19	22	25	29	31	35
2040	8	9	13	18	21	23	26	29	34	39	42	50
2050	10	13	18	23	27	30	34	38	44	53	58	82
2060	11	14	21	28	33	38	42	48	57	69	77	120
2070	12	16	24	32	39	45	51	59	70	88	100	166
2080	14	17	27	37	45	52	59	70	85	110	126	220
2090	14	18	30	41	51	59	68	81	101	134	155	281
2100	12	18	31	44	56	66	77	93	119	161	189	349

EASTPORT	[332]	44.90	-66.98
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.36	 0.51	 2.30	 7.35	 15.61	 26.97	 42.88	 65.69	 89.03	 98.15	 99.35	 99.94
rcp45 %ile	 0.37	 0.63	 3.92	 14.55	 32.04	 51.80	 71.43	 89.19	 97.61	 99.46	 99.64	 99.96
rcp26 %ile	 0.65	 1.67	 8.63	 28.10	 52.17	 71.21	 85.81	 95.20	 98.44	 99.55	 99.69	 99.96

2010	-1	-1	1	3	4	5	7	8	10	12	12	15
2020	-1	0	4	7	10	11	13	16	19	23	24	28
2030	-0	2	7	11	15	18	20	24	29	34	36	41
2040	-1	2	9	15	20	24	28	33	40	47	50	57
2050	-1	3	12	20	27	32	37	43	52	63	67	82
2060	-2	3	14	25	33	39	46	54	65	80	87	120
2070	-2	3	16	29	38	46	54	65	80	99	111	167
2080	-3	3	18	32	44	53	63	76	95	120	136	220
2090	-5	1	18	35	49	60	72	88	111	144	165	280
2100	-5	2	20	38	53	65	79	99	128	169	197	347

NEWPORT	[351]	41.51	-71.33
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.34	 0.46	 2.13	 6.73	 14.63	 25.66	 41.62	 65.10	 88.93	 98.15	 99.33	 99.94
rcp45 %ile	 0.39	 0.71	 3.98	 14.57	 31.87	 51.80	 71.65	 89.41	 97.65	 99.44	 99.64	 99.96
rcp26 %ile	 0.65	 1.68	 8.76	 28.70	 53.34	 72.59	 86.89	 95.50	 98.54	 99.54	 99.69	 99.96

2010	-1	0	2	4	5	6	7	9	11	13	14	16
2020	-1	1	5	9	11	13	15	17	21	25	27	31
2030	2	4	9	14	17	20	22	26	31	36	39	44
2040	4	7	13	19	23	27	31	35	42	49	52	59
2050	5	9	17	24	30	35	40	46	54	64	69	85
2060	6	10	20	30	37	43	49	57	68	82	90	126
2070	7	12	24	35	44	51	59	69	83	102	114	175
2080	7	13	26	40	50	59	68	81	100	125	142	229
2090	5	12	28	43	56	67	78	94	118	151	172	291
2100	5	12	29	47	61	73	87	106	135	177	204	360

WASHINGTON DC	[360]	38.87	-77.02
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.33	 0.46	 2.01	 6.75	 14.94	 25.96	 42.36	 65.80	 89.23	 98.21	 99.35	 99.94
rcp45 %ile	 0.40	 0.79	 4.13	 15.05	 32.32	 52.26	 71.67	 89.06	 97.55	 99.40	 99.63	 99.96
rcp26 %ile	 0.62	 1.63	 8.67	 28.20	 52.57	 71.80	 86.12	 95.11	 98.33	 99.51	 99.66	 99.96

2010	0	1	3	4	5	6	7	8	10	12	12	14
2020	3	4	7	10	12	13	15	17	19	22	23	26
2030	5	7	11	15	18	20	22	25	29	34	35	39
2040	9	11	16	21	25	28	31	34	40	46	49	56
2050	11	13	20	26	31	35	40	45	52	61	66	84
2060	11	15	23	32	39	44	49	56	66	79	86	125
2070	12	16	27	37	45	52	59	68	81	98	109	171
2080	13	18	30	42	52	60	68	80	96	120	135	225
2090	13	19	33	47	58	68	78	92	113	145	166	285
2100	14	21	36	51	64	75	88	105	132	172	199	353

WILLETS POINT	[362]	40.79	-73.78
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.38	 0.50	 2.31	 7.37	 15.31	 26.41	 42.26	 65.40	 88.94	 98.15	 99.33	 99.94
rcp45 %ile	 0.42	 0.81	 4.18	 14.80	 31.83	 51.35	 71.14	 89.09	 97.64	 99.43	 99.63	 99.96
rcp26 %ile	 0.55	 1.51	 8.37	 27.83	 52.67	 72.20	 86.75	 95.54	 98.59	 99.55	 99.69	 99.96

2010	-3	-2	1	4	5	6	7	9	11	15	16	19
2020	-5	-2	4	8	11	13	15	18	22	28	31	37
2030	-2	1	7	13	17	19	22	26	32	39	42	49
2040	2	5	12	18	23	27	30	35	42	50	53	61
2050	5	8	16	24	30	35	39	46	54	65	70	85
2060	5	9	19	29	37	43	49	57	69	82	91	124
2070	5	10	22	34	43	51	58	69	84	103	115	172
2080	5	11	25	39	49	58	68	81	100	125	141	227
2090	4	11	27	42	55	66	78	94	118	150	172	289
2100	4	11	29	46	60	72	86	106	135	176	202	356

MIAMI BEACH	[363]	25.77	-80.13
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.23	 0.34	 1.19	 4.52	 11.90	 23.04	 39.66	 64.80	 89.78	 98.35	 99.37	 99.94
rcp45 %ile	 0.38	 0.69	 4.26	 15.47	 33.71	 53.60	 73.79	 90.11	 97.30	 99.34	 99.61	 99.96
rcp26 %ile	 0.75	 1.81	 9.45	 30.00	 54.20	 73.40	 86.71	 95.02	 98.06	 99.46	 99.64	 99.96

2010	-1	-0	2	3	4	5	6	7	9	11	11	13
2020	1	2	5	7	9	11	12	14	17	20	21	23
2030	3	5	9	12	15	17	19	21	25	29	31	35
2040	8	10	14	18	21	23	26	29	34	39	42	52
2050	12	14	19	23	27	30	33	38	44	52	58	84
2060	14	17	22	28	33	37	42	48	56	69	77	123
2070	16	18	26	33	39	45	50	58	70	88	100	170
2080	16	20	29	38	45	52	59	69	84	110	127	224
2090	17	21	31	42	51	59	68	81	101	134	157	286
2100	16	20	33	45	56	66	77	93	119	161	190	355

SANDY HOOK	[366]	40.47	-74.01
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.37	 0.50	 2.28	 7.28	 15.23	 26.29	 42.15	 65.39	 88.90	 98.15	 99.33	 99.94
rcp45 %ile	 0.42	 0.81	 4.20	 14.83	 31.82	 51.40	 71.18	 89.10	 97.64	 99.43	 99.63	 99.96
rcp26 %ile	 0.55	 1.54	 8.40	 27.90	 52.77	 72.31	 86.81	 95.55	 98.60	 99.55	 99.69	 99.96

2010	-0	1	3	5	6	7	9	10	12	14	16	18
2020	-0	2	6	10	13	15	17	20	24	28	31	35
2030	3	6	11	16	20	23	26	29	35	41	44	50
2040	8	10	17	23	28	31	35	40	46	54	57	64
2050	11	14	22	30	36	40	45	51	60	70	75	91
2060	12	16	26	36	44	50	56	64	76	89	98	131
2070	14	19	31	42	51	59	67	77	92	111	123	181
2080	15	21	34	48	59	68	77	90	109	134	151	236
2090	14	21	37	53	65	76	88	104	128	161	182	300
2100	16	23	40	58	72	84	98	118	147	188	214	369

WOODS HOLE	[367]	41.52	-70.67
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.35	 0.47	 2.16	 6.87	 14.75	 25.79	 41.75	 65.20	 88.93	 98.15	 99.34	 99.94
rcp45 %ile	 0.40	 0.73	 4.06	 14.70	 31.96	 51.80	 71.58	 89.40	 97.65	 99.44	 99.64	 99.96
rcp26 %ile	 0.62	 1.65	 8.67	 28.46	 53.15	 72.42	 86.81	 95.49	 98.53	 99.54	 99.69	 99.96

2010	-1	0	2	4	5	6	7	9	11	13	14	16
2020	-1	1	5	9	11	13	15	17	21	25	27	31
2030	2	4	9	14	17	20	23	26	31	37	39	45
2040	5	7	13	19	24	27	31	35	42	49	52	59
2050	5	9	17	25	31	35	40	46	55	65	70	85
